Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
4256,25.0,0.4081,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",카드사 수수료 여신금융협회 지급결제 김주현 요청 여신 김 인하 회장
4257,27.0,0.4129,"위원장, 혁신, 원장, 간담회, 강조, 데일리안, 김, 회장, 이날, 금감원",지급결제 카드사 여신 포럼 혁신 여신금융협회 캐피탈사 주제 완화 소비
4258,27.0,0.542,"위원장, 혁신, 원장, 간담회, 강조, 데일리안, 김, 회장, 이날, 금감원",회장 김 카드 혁신 가맹점 수수료 지급결제 핀테크 대형가 김주현
4259,27.0,0.3551,"위원장, 혁신, 원장, 간담회, 강조, 데일리안, 김, 회장, 이날, 금감원",카드 회장 김 혁신 지급결제 허용 카드사 김주현 맹점 여신금융협회
4260,24.0,0.4262,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",블록체인 라인 메신저 그램 텔레 링크 페이스북 카카오 프로젝트 네이버
4261,27.0,0.4796,"위원장, 혁신, 원장, 간담회, 강조, 데일리안, 김, 회장, 이날, 금감원",회장 김 여신 목소리 여전 포럼 리스크 가맹점 수용 리스
4262,25.0,0.3989,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",수수료 카드 회장 김 인하 지급결제 카드사 혁신 핀테크 강조
4263,29.0,0.7976,"협력사, 상생, 대금, 중소, 플러스, 협약, 동반성장, 코로나19, 납품, 부산",부산 공사 항만 상생 부산일보 협약 은행 공정 동반성장 급사
4264,27.0,0.4214,"위원장, 혁신, 원장, 간담회, 강조, 데일리안, 김, 회장, 이날, 금감원",혁신 협회 카드사 카드 김 수수료 강조 여신 데일리안 빅데이터
4265,27.0,0.3468,"위원장, 혁신, 원장, 간담회, 강조, 데일리안, 김, 회장, 이날, 금감원",여신금융협회 교수 포럼 도약 카드사 캐피탈사 지급결제 리스 영업 여전사
4266,16.0,0.4342,"한국은행, 한은, 언론, 공감, 금지, 중앙은행, 리스크, 통신사, 총재, 금융망",신속 송금 지급결제 입금 한국은행 주소 휴대 결 김경은 전화
4267,24.0,0.2688,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",암호화폐 블록체인 게임 변호사 시장법 자본 프로젝트 강 위원회 법
4268,18.0,0.4841,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",은행 오픈뱅킹 핀테크 선진국 오픈 앱 데이터 후진국 출범 가입
4269,29.0,0.9373,"협력사, 상생, 대금, 중소, 플러스, 협약, 동반성장, 코로나19, 납품, 부산",부산 대금 공사 항만 상생 관행 동반성장 협약 하도급 코리아
4270,0.0,0.373,"블록체인, 플랫폼, 삼성, 인증, 네트워크, 글로벌, 보안, 물류, 분산, 컨소시엄",블록체인 대학 미디 움 암호화폐 계획 출시 전문 발굴 초
4271,16.0,0.4344,"한국은행, 한은, 언론, 공감, 금지, 중앙은행, 리스크, 통신사, 총재, 금융망",신속 지급결제 리스크 계좌 수취인 실시간 신용 신문 입금 은행
4272,0.0,0.4531,"블록체인, 플랫폼, 삼성, 인증, 네트워크, 글로벌, 보안, 물류, 분산, 컨소시엄",블록체인 카카오 은행 플랫폼 카드 클레이튼 디지털 파트너 내년 텔레콤
4273,0.0,0.3335,"블록체인, 플랫폼, 삼성, 인증, 네트워크, 글로벌, 보안, 물류, 분산, 컨소시엄",블록체인 은행 팀장 발행 분산원장 아이 한국은행 본드 채권 연금
4274,19.0,0.6402,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",발행 디지털 한국은행 화폐 은행 로터 블 지급결제 중앙은행 암호자산
4275,5.0,0.2719,"교수, 주제, 위원, 개최, 포럼, 세미나, 센터, 강조, 김, 연구원",블록체인 심사 미디어 협회 코인 토큰 해 암호화폐 포스트 학회
4276,14.0,0.6138,"토스, 비바리퍼블리카, 온라인, 토스페이먼츠, 사, 토스뱅크, 가맹점, 플러스, 네이버, 보험",토스 플러스 자회사 비바리퍼블리카 부 가맹점 은행 진출 시너지 인터넷
4277,13.0,0.2089,"제로페이, 배달, 소상공인, 할인, 가맹점, 포인트, 수수료, 앱, 시, 서울시",영수증 아톤 스마트 종이 플랫폼 시범 계획 착수 이달 발행
4278,30.0,0.6707,"대비, 금액, 신용, 체크카드, 평균, 액, 건수, 하루, 감소, 모바일",카드 승인 대비 금액 온라인 건수 분기 신용 카드사 동기
4279,20.0,0.5632,"글로벌, 현지, 진출, 베트남, 인도네시아, 캄보디아, 인도, 아시아, 비자, 싱가포르",핀테크 프랑스 파리 유럽 리디아 은행 스타트업 앱 공간 송금
4280,30.0,0.6707,"대비, 금액, 신용, 체크카드, 평균, 액, 건수, 하루, 감소, 모바일",카드 승인 대비 금액 온라인 건수 분기 신용 카드사 동기
4281,19.0,0.6239,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",블록체인 한국은행 발행 분산원장기술 지급결제 디지털 화폐 소매 내부 세미나
4282,19.0,0.6836,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",발행 디지털 화폐 한은 중앙은행 중국 지급결제 한국은행 인력 혁신
4283,18.0,0.7942,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 은행 핀테크 출금 조회 계좌 시행 앱 출시 본격
4284,18.0,0.6528,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 은행 계좌 핀테크 이체 위원장 송금 조회 파이낸스 내년
4285,18.0,0.6649,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",은행 오픈뱅킹 계좌 핀테크 위원장 송금 출시 이체 저축 혁신
4286,18.0,0.5782,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",계좌 이체 은행 오픈뱅킹 송금 핀 적금 혁신 대출 체크카드
4287,18.0,0.4578,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 은행 핀테크 사 계좌 혁신 카카오 전면 송금 동인
4288,18.0,0.4359,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 전면 시행 핀테크 행사 위원장 참고 별첨 은행 마련
4289,18.0,0.4336,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 위원장 은행 혁신 오픈 파이낸스 유경아 은성수 공식 고속도
4290,18.0,0.5376,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",은행 오픈뱅킹 핀테크 계좌 위원장 앱 송금 시행 조회 은성수
4291,27.0,0.3212,"위원장, 혁신, 원장, 간담회, 강조, 데일리안, 김, 회장, 이날, 금감원",오픈뱅킹 위원장 은행 황의조 빅뉴스 출범 호텔 조선 파이낸스 오픈
4292,18.0,0.6906,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 은행 핀테크 계좌 혁신 조회 보안 이체 시행 전면
4293,18.0,0.6963,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 은행 핀테크 시행 전면 내년 가입 혁신 마련 시범
4294,18.0,0.5063,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 위원장 은행 조회 철저 보안 송금 은성수 계좌 이날
4295,0.0,0.4065,"블록체인, 플랫폼, 삼성, 인증, 네트워크, 글로벌, 보안, 물류, 분산, 컨소시엄",블록체인 채권 은행 발행 본드 아이 비트코인 세미나 이니셜 호주
4296,13.0,0.3059,"제로페이, 배달, 소상공인, 할인, 가맹점, 포인트, 수수료, 앱, 시, 서울시",제로페이 신문 융합 시각 소상공인 한국간편결제진흥원 이근주 강조 계획 오픈뱅킹
4297,21.0,0.2277,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",혁신 디지털 총재 위원장 신년사 테크 화폐 섭 강조 한국은행
4298,23.0,0.2375,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",미래에셋대우 부회장 수석 매출 연금 회장 최초 법인 증권사 기준
4299,25.0,0.6026,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",카드 회원 현대 대비 기준 카드사 전업 발급 휴면 코스트코
4300,27.0,0.5111,"위원장, 혁신, 원장, 간담회, 강조, 데일리안, 김, 회장, 이날, 금감원",혁신 여신금융협회 회장 김 합리 캐피탈사 김범준 영업 카드사 완화
4301,33.0,0.8468,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",통화 물가 총재 한경 여건 이주열 닷컴 점검 운용 성장세
4302,33.0,0.6851,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",총재 통화 강조 한국은행 완화 지급결제 창립 주년 회복 운용
4303,19.0,0.4875,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",발행 한국은행 중앙은행 화폐 디지털 암호화폐 지급결제 블록체인 워킹 연구자
4304,11.0,0.2885,"송금, 뱅크, 카카오뱅크, 인터넷전문은행, 인터넷, 환전, 케이, 수수료, 대출, 외환",송금 카드 은행 카드사 수수료 출시 핀테크 롯데카드 국민카드 이달
4305,3.0,0.5735,"스마트, 게임, 자동차, 현대, 콘텐츠, 제품, 삼성, 삼성전자, 판매, 로봇",페이 주유소 넥 차량 민트 주차장 김 완전 김영환 주유
4306,32.0,0.446,"혁신, 보험, 데이터, 심사, 위원회, 금융위, 법, 신용, 마련, 지정",보험 지정 혁신 대출 카드 스위치 심사 여행자 토스 신한
4307,11.0,0.3587,"송금, 뱅크, 카카오뱅크, 인터넷전문은행, 인터넷, 환전, 케이, 수수료, 대출, 외환",대출 카카오뱅크 은행 계좌 출시 뱅 성공 적금 모임 금리
4308,19.0,0.445,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",중앙은행 발행 화폐 한은 디지털 암호화폐 블록체인 박사 한국은행 인력
4309,33.0,0.7215,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",통화 금리 한겨레 완화 성장세 총재 한국은행 이주열 내년 신문
4310,13.0,0.34,"제로페이, 배달, 소상공인, 할인, 가맹점, 포인트, 수수료, 앱, 시, 서울시",제로페이 카드 가맹점 플랫폼 핀테크 은행 툭툭이 신문 직불 비중
4311,33.0,0.9324,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",한은 물가 리스크 경기 완화 회복 상승 통화 압력 기조
4312,4.0,0.5274,"소득, 과세, 세금, 국세청, 계좌, 탈루, 탈세, 신고, 플랫폼, 세무",회비 적십자사 지로 통지서 용지 적십자 모금 발송 군 세금
4313,33.0,0.844,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",회복 통화 한은 물가 상승 완화 성장세 내년 운용 경기
4314,19.0,0.6403,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",중앙은행 디지털 한은 발행 화폐 모바일 김경은 전문가 통화 직불
4315,6.0,0.364,"중국, 위안, 알리바바, 구글, 알리페이, 앱, 애플, 위챗, 위안화, 인민은행",무역 외자 보험 은행 지침 중국 은보 망 언론 아투스
4316,21.0,0.4041,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",국민카드 성과 자동차 조세일보 상반기 당기순이익 법인세 은행 기준 특수
4317,0.0,0.4627,"블록체인, 플랫폼, 삼성, 인증, 네트워크, 글로벌, 보안, 물류, 분산, 컨소시엄",블록체인 카카오 은행 클레이튼 디지털 플랫폼 카드 토큰 삼성전자 텔레콤
4318,18.0,0.8186,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",은행 오픈뱅킹 핀테크 계좌 앱 조회 데이터 혁신 이체 위원회
4319,0.0,0.6342,"블록체인, 플랫폼, 삼성, 인증, 네트워크, 글로벌, 보안, 물류, 분산, 컨소시엄",블록체인 주도 융합 스마트 에너지 견인 채소 마련 평균 전문
4320,21.0,0.6974,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",카드 증권 부회장 농협 은행장 경영 해 쥐띠 정태영 원기찬
4321,21.0,0.6238,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",증권 카드 부회장 농협 경영 은행장 여승주 임기 이대훈 유상호
4322,18.0,0.4208,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",은행 금융결제원 오픈뱅킹 핀테크 보안 혁신 발굴 데이터 과장 돈
4323,33.0,0.7093,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",내년 물가 통화 한은 완화 회복 수요 기조 한국은행 계획
4324,11.0,0.4254,"송금, 뱅크, 카카오뱅크, 인터넷전문은행, 인터넷, 환전, 케이, 수수료, 대출, 외환",은행 인터넷 토스뱅크 혁신 시중은행 대출 카카오뱅크 영업 토스 금리
4325,0.0,0.6671,"블록체인, 플랫폼, 삼성, 인증, 네트워크, 글로벌, 보안, 물류, 분산, 컨소시엄",블록체인 스마트 주도 육성 융합 헬스 전문 바이 유기농 채소
4326,19.0,0.5705,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",디지털 한은 화폐 지급결제 발행 채용 공고 인력 예정 분산원장기술
4327,20.0,0.4712,"글로벌, 현지, 진출, 베트남, 인도네시아, 캄보디아, 인도, 아시아, 비자, 싱가포르",현지 카드 베트남 진출 은행 법인 파이낸스 카드사 신한 지분
4328,15.0,0.2843,"클라우드, 보안, 데이터, 데일리, 쿠콘, 글로벌, 차세대, 센터, 통합, 플랫폼",보안 보험 사물인터넷 시큐리티 위협 리스크 디지털 은행 핀테크 조회
4329,20.0,0.4555,"글로벌, 현지, 진출, 베트남, 인도네시아, 캄보디아, 인도, 아시아, 비자, 싱가포르",신용 수출 베트남 나이스 은행 현지 수상 진출 탑 아시아
4330,20.0,0.4016,"글로벌, 현지, 진출, 베트남, 인도네시아, 캄보디아, 인도, 아시아, 비자, 싱가포르",진출 인구 여전사 교수 현지 인도 아시아 태국 카자흐스탄 여신
4331,20.0,0.3591,"글로벌, 현지, 진출, 베트남, 인도네시아, 캄보디아, 인도, 아시아, 비자, 싱가포르",진출 교수 카드 여신 태국 전문 현지 여신금융협회 카자흐스탄 세미나
4332,20.0,0.3676,"글로벌, 현지, 진출, 베트남, 인도네시아, 캄보디아, 인도, 아시아, 비자, 싱가포르",진출 카자흐스탄 여전사 대출 교수 현지 태국 여신금융협회 자동차 여신
4333,34.0,0.4899,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",페이 쿠팡 선불 충전 돈 충 쿠페 기준 네이버 강제
4334,34.0,0.6464,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",충전 선불 돈 보관 스타벅스 금 법 충 전금 마련
4335,32.0,0.3505,"혁신, 보험, 데이터, 심사, 위원회, 금융위, 법, 신용, 마련, 지정",핀테크 혁신 데이터 계획 온라인 내년 페이 은행 금융위 펀드
4336,32.0,0.4306,"혁신, 보험, 데이터, 심사, 위원회, 금융위, 법, 신용, 마련, 지정",핀테크 펀드 소득 온라인 혁신 충전 조성 진입 상장 선불
4337,32.0,0.6364,"혁신, 보험, 데이터, 심사, 위원회, 금융위, 법, 신용, 마련, 지정",핀테크 혁신 법 신문 데이터 P2P 마련 위원장 행사 시행
4338,34.0,0.2003,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",의무 전담 전문 네이버 페이 보고 준수 책임자 인력 전자금융업자
4339,32.0,0.3981,"혁신, 보험, 데이터, 심사, 위원회, 금융위, 법, 신용, 마련, 지정",핀테크 혁신 금융위 계획 후불결제 온라인 데이터 내년 페이 은행
