Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
4680,25.0,0.1609,"온라인, 쇼핑몰, 유통, 롯데, 판매, 쇼핑, 아마존, 오픈마켓, 커머스, 오프라인",플랫폼 카드사 온라인 카드 코로나 쇼핑 용품 대비 매출 회원
4681,33.0,0.2517,"네이버, 카카오페이, 카카오, 페이, 플랫폼, 인수, 진출, 네이버파이낸셜, 자회사, 계열사",카드 페이 토스 카카오페이 네이버 증권 카드사 테크 보험 플랫폼
4682,30.0,0.8338,"앱, 게임, 구글, 통신, 애플, 콘텐츠, 온라인, 휴대폰, 사, 영업",휴대폰 온라인 영위 오프라인 대행 신용카드 페이 사 종목 카드
4683,9.0,0.5616,"센터, 클라우드, 창업, 교육, 스타트업, 스마트, 선정, 의료, 아이디어, 플랫폼",스타트업 랩 트랙 선발 창업 오픈 혁신 이노베이션 인큐베이터 디지털
4684,32.0,0.2722,"제로페이, 소상공인, 후보, 서울시, 지방, 북한, 박, 공약, 공공, 부산",카드 카드사 재난 긴급재난지원금 경기도 선불카드 신용 신용카드 기본소득 김세관
4685,5.0,0.1753,"코로나19, 배달, 코로나, 신종, 감염증, 코로나바이러스, 소비, 사태, 온라인, 앱",배달 심사 교수 플랫폼 신문 획정 데이터 앱 공정위 민족
4686,30.0,0.5025,"앱, 게임, 구글, 통신, 애플, 콘텐츠, 온라인, 휴대폰, 사, 영업",대비 영업 밴사 감소 단말기 가맹점 당기순이익 수수료 잠정 금감원
4687,18.0,0.3781,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",디지털 화폐 인민은행 테스트 중국 위안 신종 보도 모습 코로나바이러스
4688,30.0,0.8261,"앱, 게임, 구글, 통신, 애플, 콘텐츠, 온라인, 휴대폰, 사, 영업",휴대폰 온라인 영위 오프라인 대행 신용카드 페이 사 종목 통신
4689,30.0,0.8568,"앱, 게임, 구글, 통신, 애플, 콘텐츠, 온라인, 휴대폰, 사, 영업",휴대폰 온라인 영위 오프라인 대행 페이 신용카드 종목 카드 통신망
4690,11.0,0.5029,"통화, 총재, 금리, 한국은행, 한은, 가계, 물가, 부채, 중앙은행, 경기",위원 금 통 통화 금리 총재 기준 교수 임기 전문
4691,9.0,0.421,"센터, 클라우드, 창업, 교육, 스타트업, 스마트, 선정, 의료, 아이디어, 플랫폼",페이 민트 선생 핀테크 카드 학원 모바일 중소상공인 컨설팅 오더
4692,2.0,0.5482,"협력사, 대금, 대출, 보증, 상생, 공감, 언론, 담보, 플러스, 신용",협력사 상생 코로나19 어려움 대리점 중소 펀드 경영 대출 전국
4693,5.0,0.2989,"코로나19, 배달, 코로나, 신종, 감염증, 코로나바이러스, 소비, 사태, 온라인, 앱",긴급재난지원금 카드사 카드 발급 신청 신문 등록 부합 행정 가맹점
4694,11.0,0.6374,"통화, 총재, 금리, 한국은행, 한은, 가계, 물가, 부채, 중앙은행, 경기",국채 부채 인플레이션 부양책 매입 저금리 연준 발행 금리 대비
4695,27.0,0.4364,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",입금 거스름돈 계좌 선불카드 적립 백화점 카드 한은 편의점 이마트
4696,5.0,0.4361,"코로나19, 배달, 코로나, 신종, 감염증, 코로나바이러스, 소비, 사태, 온라인, 앱",협력사 코로나19 신한은행 소상공인 코로나 어려움 사태 삼성전자 농가 긴급
4697,27.0,0.2567,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",구글 카드 테크 페이 직불 계좌 은행 크런치 네이버 애플
4698,12.0,0.2445,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",카카오뱅크 윤 앱 개편 카카오 카카오페이 계좌 시너지 팀 준비
4699,8.0,0.3055,"모바일, 대비, 신용, 감소, 평균, 금액, 체크카드, 건수, 액, 한국은행",은행 감소 통계 한은 차원 대수 계층 설치 보장 모색
4700,27.0,0.335,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",페이 가맹점 위챗 슛 미래에셋대우 중국인 메신저 중국 앱 미니
4701,3.0,0.4058,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",웍스 브리 티 삼성 입력 직원 지시 대화 위치 러닝
4702,12.0,0.3896,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",카카오뱅크 카드 신청 신용 온라인 윤 기획 앱 계좌 팀
4703,12.0,0.394,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",카카오뱅크 은행 윤 앱 계좌 조선 비즈 팀 파트 언택트
4704,8.0,0.377,"모바일, 대비, 신용, 감소, 평균, 금액, 체크카드, 건수, 액, 한국은행",손실 인터넷 가상화폐 대비 은행 전문 로보어드바이저 신문 재단 답
4705,13.0,0.4812,"분기, 상장, 증권, 주가, 대비, 실적, 매출, 주식, 영업, 연구원",통신 나이스 소비 코로나19 증권 수혜 보복 오프라인 이연 폭발
4706,27.0,0.6788,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",페이 페이스 신한 카드 얼굴 등록 학생 인증 편의점 안면
4707,19.0,0.2527,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",데이터 혁신 은영 권대영 핀테크 법 플랫폼 일자리 공공 보험
4708,6.0,0.2545,"빅테크, 플랫폼, 네이버, 금융사, 계좌, 신용, 후불결제, 진출, 허용, 전자금융거래법",카드 수수료 카드사 마이페이먼트 시행 인하 데이터 유통 데이터3법 전자금융거래법
4709,27.0,0.3382,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",핀테크 디지털 카드 발행 페이 보험료 캐시리스 핸드 모바일 서류
4710,28.0,0.3718,"글로벌, 리플, 비자, 페이팔, 송금, 페이스북, 스타트업, 유럽, 플랫폼, 인수",인수 애플 실리콘밸리 페이스북 인도 모바일 스타트업 클라우드 현지 지분
4711,31.0,0.2146,"돈, 교수, 거, 얘기, 과거, 실제, 전문가, 인터넷, 결국, 고민",디지털 지원금 앱 코로나19 내역 지출 빅데이터 복지 집행 데이터
4712,13.0,0.2329,"분기, 상장, 증권, 주가, 대비, 실적, 매출, 주식, 영업, 연구원",증권 테일 리 이민재 수수료 출금 융합 협약 면제 표
4713,30.0,0.3475,"앱, 게임, 구글, 통신, 애플, 콘텐츠, 온라인, 휴대폰, 사, 영업",실적 빌리 매출 모 언스 상거래 센터 강세 주가 분기
4714,13.0,0.296,"분기, 상장, 증권, 주가, 대비, 실적, 매출, 주식, 영업, 연구원",네이버 분기 광고 스토어 브랜드 매출 박 동기 대비 페이
4715,31.0,0.2598,"돈, 교수, 거, 얘기, 과거, 실제, 전문가, 인터넷, 결국, 고민",중국 수혜 저성장 테크 단어 친환경 유통 빅테크 대면 주가
4716,19.0,0.2343,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",미래에셋대우 인수 글로벌 호텔 자본 세일즈 최초 주식 스팸 부동산
4717,11.0,0.3816,"통화, 총재, 금리, 한국은행, 한은, 가계, 물가, 부채, 중앙은행, 경기",은행 담보 금감원 자산 차액 해석 이행 중앙은행 유동 대출
4718,2.0,0.5895,"협력사, 대금, 대출, 보증, 상생, 공감, 언론, 담보, 플러스, 신용",위탁 자진 수탁 사 지연 상생 대금 정기 법위 어음
4719,18.0,0.8074,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",디지털 한은 중앙은행 화폐 내년 테스트 파일럿 감소세 지난달 뒤
4720,18.0,0.5869,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",디지털 계획 파일럿 지급결제 한국은행 발행 테스트 화폐 사항 데일리
4721,18.0,0.8353,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",화폐 디지털 발행 한국은행 중앙은행 손 사항 대내외 파일럿 테스트
4722,18.0,0.6452,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",발행 중앙은행 테스트 스웨덴 파일럿 디지털 화폐 한은 크로나 계획
4723,18.0,0.9169,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",한은 발행 테스트 파일럿 계획 디지털 여건 시일 화폐 중앙은행
4724,18.0,0.4406,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",화폐 디지털 코로나19 중앙은행 캐나다 내년 구매 쇼핑 운용 시범
4725,5.0,0.4932,"코로나19, 배달, 코로나, 신종, 감염증, 코로나바이러스, 소비, 사태, 온라인, 앱",코로나19 접촉 온라인 액 디지털 카드 봉쇄 중앙은행 발행 인도
4726,5.0,0.3189,"코로나19, 배달, 코로나, 신종, 감염증, 코로나바이러스, 소비, 사태, 온라인, 앱",카드 온라인 소비 할인 쇼핑 코로나19 언택트 오프라인 실적 승인
4727,18.0,0.4782,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",코로나19 디지털 발행 화폐 한은 중국 사태 지폐 독일 접촉
4728,5.0,0.3731,"코로나19, 배달, 코로나, 신종, 감염증, 코로나바이러스, 소비, 사태, 온라인, 앱",코로나19 접촉 화폐 디지털 감염 중앙은행 액 중국 러시아 온라인
4729,13.0,0.5578,"분기, 상장, 증권, 주가, 대비, 실적, 매출, 주식, 영업, 연구원",실적 코로나19 영업 라면 분기 바텍 대비 증시 텍 부품
4730,18.0,0.4271,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",화폐 디지털 코로나19 중앙은행 구매 쇼핑 한국은행 온라인 이종수 내년
4731,5.0,0.34,"코로나19, 배달, 코로나, 신종, 감염증, 코로나바이러스, 소비, 사태, 온라인, 앱",디지털 접촉 코로나19 은행 화폐 지점 폐쇄 중앙은행 한도 한국은행
4732,18.0,0.4248,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",디지털 화폐 발행 은행 중앙은행 코로나19 감소 영업 고영욱 시사
4733,5.0,0.3015,"코로나19, 배달, 코로나, 신종, 감염증, 코로나바이러스, 소비, 사태, 온라인, 앱",코로나19 온라인 달 채용 택배 언택트 소비 견본 수요 배송
4734,5.0,0.2667,"코로나19, 배달, 코로나, 신종, 감염증, 코로나바이러스, 소비, 사태, 온라인, 앱",온라인 대출 카드 코로나19 결제액 핀테크 은행 자영업자 대면 페이
4735,31.0,0.3247,"돈, 교수, 거, 얘기, 과거, 실제, 전문가, 인터넷, 결국, 고민",화폐 개혁 증시 통화 디노미네이션 리 사태 코로나 주장 달러화
4736,10.0,0.2413,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",수수료 카드사 보험 카드 플랫폼 가맹점 중개 여행 한경 쇼핑
4737,18.0,0.2403,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",코로나19 화폐 디지털 언택트 블록체인 포스트 대비 발행 코로나 계획
4738,27.0,0.3145,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",청구서 뱅킹 효성 에프엠에스 청구 편의 출시 사진 번호 수납
4739,10.0,0.2546,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",카드사 구매 리스 강미선 금 수수료 진출 기기 반납 비씨카드
4740,21.0,0.4266,"채용, 직원, 인력, 경영, 회장, 은행장, 행장, 이사, 인사, 전문",스마트 매일신문 계열사 본부 통신 철 담당 지사장 이사 대구
4741,11.0,0.4056,"통화, 총재, 금리, 한국은행, 한은, 가계, 물가, 부채, 중앙은행, 경기",은행 담보 증권 차액 유동 한은 이행 증권사 부족 안재용
4742,11.0,0.4439,"통화, 총재, 금리, 한국은행, 한은, 가계, 물가, 부채, 중앙은행, 경기",담보 증권 시행 금융통화위원회 금액 차액 포인트 신종 한국은행 한은
4743,5.0,0.4998,"코로나19, 배달, 코로나, 신종, 감염증, 코로나바이러스, 소비, 사태, 온라인, 앱",코로나19 중앙은행 화폐 은행 접촉 감염 온라인 감소 바이러스 폐쇄
4744,18.0,0.6841,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",한은 코로나19 발행 중앙은행 디지털 화폐 운용 내년 한국은행 일보
4745,21.0,0.5791,"채용, 직원, 인력, 경영, 회장, 은행장, 행장, 이사, 인사, 전문",채용 은행 인터넷 카카오뱅크 면접 토스 직원 뱅크 취업 케이
4746,13.0,0.4624,"분기, 상장, 증권, 주가, 대비, 실적, 매출, 주식, 영업, 연구원",코로나19 상승 실적 구충제 통신 주가 삼성전자 가입자 틴 멕
4747,18.0,0.7,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",한국은행 테스트 발행 파일럿 로터 블 디지털 화폐 요건 지급결제
4748,19.0,0.4738,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",가맹점 마케팅 빅데이터 광고 메시지 신문 데이터 카드 할인 구매
4749,19.0,0.5015,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",카드 디지털 혁신 모바일 지급결제 핀테크 플랫폼 페이 카드사 역량
4750,3.0,0.2383,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",플랫폼 화상 텔레콤 협약 지난달 콘텐츠 통신사 이메일 싱가포르 원격
4751,19.0,0.4153,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",하림 디지털 플랫폼 국민은행 혁신 스타 양사 협업 체결 우대
4752,12.0,0.3228,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",점포 지점 은행 보험 영업 대비 조정 감소 기준 사
4753,19.0,0.3082,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",은행 디지털 글로벌 모바일 환전 네트워크 지갑 영업 지성 규
4754,27.0,0.3302,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",페이 플랫폼 스타 뱅킹 펌 국민은행 코리아 브랜드 이베이 수수료
4755,32.0,0.3421,"제로페이, 소상공인, 후보, 서울시, 지방, 북한, 박, 공약, 공공, 부산",제로페이 코로나19 앱 상품권 서울시 전국 지자체 판매 재난지원금 할인
4756,18.0,0.5196,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",화폐 디지털 발행 비트코인 중앙은행 계획 대체 가상화폐 중국 온라인
4757,10.0,0.344,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",코로나19 카드사 펀드 여전 매입 대출 영업 발행 회사채 캐피털
4758,10.0,0.3422,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",코로나19 카드사 여전 펀드 매입 발행 회사채 대출 여파 신용
4759,19.0,0.4652,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",쿠콘 플랫폼 페이 닷넷 홈 마이페이먼트 하이브리드 마이데이터 체크 김우용
4760,19.0,0.256,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",카드 신한 송금 도서관 신용 디자인 기사 개관 달성 마이크
4761,3.0,0.5709,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",삼성 웍스 브리 티 글로벌 부사장 신문 외산 정형 러닝
4762,17.0,0.585,"아시아, 베트남, 현지, 진출, 글로벌, 인도네시아, 캄보디아, 체결, 창, 눈",하림 국민은행 디지털 혁신 플랫폼 아시아 지급결제 회장 맞춤 협약
4763,5.0,0.3847,"코로나19, 배달, 코로나, 신종, 감염증, 코로나바이러스, 소비, 사태, 온라인, 앱",배민 수수료 배달 앱 할인 주문 광고 음식 장사 형제
4764,10.0,0.309,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",카드사 직구 카드 감소 상당 여파 신문 매출 코로나19 대비
